ENGI 5671,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'introduces the principles of unit operations, grouped into four \nsections: fluid mechanics, heat transfer, mass transfer and equilibrium \nstages, and operations involving particulate solids. It also includes \ndesign and operation fundamentals of unit operations: size reduction, \nfiltration, evaporation, drying, crystallization, and humidification, \nand membrane separation.', 'title': u'Process Equipment Design I', 'prerequisites': [u'ENGI 4621', u'ENGI 4625'], 'co-requisite': u'ENGI 5601', 'number': u'5671', 'lab hours': u'at least four 2-hour sessions per semester', 'name': u'ENGI 5671'}"
ENGI 8691,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines the procedures and equipment necessary for preparing a \nwell to produce hydrocarbons and maximizing flow rate during the life of\n the well; techniques for well productivity analysis in under-saturated,\n saturated, and natural gas reservoirs; well completion configuration \ntubulars; packers and subsurface flow control devices; completion and \nwork over fluids; perforating oil and gas wells; formation damage; \nsurfactants for well treatment; hydraulic fracturing; acidizing; scale \ndeposition, removal, and prevention; work over and completion rigs; and \nartificial lift.', 'title': u'Petroleum Production Engineering', 'prerequisites': [u'completion of Academic Term 6'], 'number': u'8691', 'name': u'ENGI 8691'}"
ENGI 3891,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'includes advanced procedural language programming; data \nstructures, user defined types, pointers; modularization techniques, \nscope and data hiding; object-oriented programming; classes, objects and\n attributes; data encapsulation, member and non-member functions; \noverloading, methods and friend functions; inheritance, sub- and \nsuper-classes; templates.', 'title': u'Advanced Programming', 'prerequisites': [u'ENGI 1020'], 'number': u'3891', 'lab hours': u'at least nine 2-hour sessions per semester', 'name': u'ENGI 3891'}"
ENGI 7704,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'begins with a review of Design Concepts, Standards and Products.\n Topics include design of members and connections, tension members, \nbolted joints, welded joints, compression members, stability and \neffective length, flexural members, beams & beam-columns, plate \ngirders, composite construction, introduction to serviceability, and \ndeflections.', 'title': u'Design of Steel Structures', 'prerequisites': [u'ENGI 5706', u'approval of the Discipline Chair'], 'number': u'7704', 'lab hours': u'at least four 2-hour sessions per semester', 'name': u'ENGI 7704'}"
ENGI 7706,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'includes a review of basic concepts required for FEA, basics of \nstiffness formulation, direct stiffness method, displacement method, one\n dimensional elements, trusses and frames. Topics include 1-D fluid and \nheat transfer elements, automated analysis and modelling concepts, \nhigher order elements, two dimensional elements - plane stress and plane\n strain, introduction to 3D and other types. - introduction to advanced \ntopics and isoparametric formulation.', 'title': u'Finite Element Structural Analysis', 'prerequisites': [u'ENGI 6705', u'approval of the Discipline Chair'], 'number': u'7706', 'lab hours': u'at least eight 2-hour sessions per semester', 'name': u'ENGI 7706'}"
ENGI 7707,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'begins with an introduction to natural phenomena that cause \nloading and influence the design of marine structures. Topics include \nthe interpretation and utilization of field data for the determination \nof design loads for wind, waves currents and ice and case studies of \nload analysis for the design of offshore structures in Atlantic Canada.', 'title': u'Reliability and Environmental Loading on Offshore Structures', 'prerequisites': [u'ENGI 5312'], 'number': u'7707', 'name': u'ENGI 7707'}"
ENGI 5003,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines longitudinal strength, still water and wave bending \nmoment, shear and bending moment curves, Smith Correction, section \nmodulus calculation, torsion and racking forces; bulkhead and girder \nscantlings, portal frame analysis by moment distribution and energy \nmethod; finite element analysis and the use of Classification Society \nrules for design of midship section.', 'title': u'Ship Structures I', 'prerequisites': [u'ENGI 4312'], 'number': u'5003', 'exclusive with': u'the former ENGI 6002', 'name': u'ENGI 5003'}"
ENGI 5312,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'begins with an introduction to earlier concepts then considers \nstrain transformation; deflections of beams and shafts, energy methods; \nfailure theories; buckling of columns and the inelastic behaviour of \nbeams.', 'title': u'Mechanics of Solids II', 'prerequisites': [u'ENGI 4312'], 'number': u'5312', 'lab hours': u'at least five 3-hour sessions per semester', 'name': u'ENGI 5312'}"
ENGI 8751,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines the coastal and ocean environment; ocean circulation \nand properties; waves and tides; instrumentation and measurement. \nAdditional topics will be drawn from the areas of hydraulic, \ngeotechnical and structural engineering. Relevant field exercises will \nbe conducted.', 'title': u'Coastal and Ocean Engineering', 'prerequisites': [u'ENGI 6713'], 'number': u'8751', 'name': u'ENGI 8751'}"
ENGI 3911,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'is an introduction to the structure and properties of \nengineering materials, in particular materials, semiconductors, \nceramics, glasses and polymers. Topics include a review of atomic \nbonding, discussion of basic crystalline and amorphous structures, point\n and line defects, and the role these structural features play in \nelastic and plastic deformations, yield, fracture, glass transition, \nthermal conductivity, thermal expansion, specific heat and electrical \nconductivity.', 'title': u'Chemistry and Physics of Engineering Materials I', 'prerequisites': [u'Chemistry 1050'], 'number': u'3911', 'lab hours': u'at least four 3-hour sessions per semester', 'other information': u'tutorial 1 hour per week', 'exclusive with': u'the former ENGI 2205', 'name': u'ENGI 3911'}"
ENGI 6101,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'deals with the issues of the impact of technology on society \nfrom an economic, environmental and sociological point of view. Public \nsafety as an engineering responsibility will also be covered. Students \nwill be expected to participate in group discussions, write a number of \nessays and give oral presentations.', 'title': u'Assessment of Technology', 'number': u'6101', 'name': u'ENGI 6101'}"
ENGI 4901,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines thermodynamic cycles: power and refrigeration \napplications; human comfort and air conditioning: mixture of gases and \nvapours, humidity, psychrometrics; chemically reacting mixtures and \ncombustion.', 'title': u'Thermodynamics II', 'prerequisites': [u'ENGI 3901'], 'number': u'4901', 'lab hours': u'at least two 2-hour sessions per semester', 'name': u'ENGI 4901'}"
ENGI 8911,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines forms of corrosion; the electrochemical nature of the \ncorrosion process; the mixed potential theory, Purbaix diagrams and Evan\n diagrams; corrosion testing, control use by use of materials, \nselection, cathodic protection, inhibitors, and coatings. There are case\n studies of selected corrosion problems.', 'title': u'Corrosion and Corrosion Control', 'prerequisites': [u'ENGI 7911'], 'number': u'8911', 'lab hours': u'at least five 3-hour sessions per semester', 'exclusive with': u'the former ENGI 8962', 'name': u'ENGI 8911'}"
ENGI 5854,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'includes an introduction to digital electronics; transient and \nfrequency response of amplifier circuits; feedback amplifier analysis \nand design, stability and compensation techniques; noise and distortion \nin electronic circuits; analysis and design of data converters; and an \nintroduction to analog filter design. CAD tools are used to illustrate \nthe analysis and design of electronic circuits.', 'title': u'Electronic Circuits II', 'prerequisites': [u'ENGI 4823', u'ENGI 4854'], 'number': u'5854', 'lab hours': u'at least five 3-hour sessions per semester', 'name': u'ENGI 5854'}"
ENGI 4625,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'is an introduction to the analysis of chemical processes with an\n emphasis on mass and energy balances. Stoichiometric relationships, \nideal and real gas behaviour are also covered. The course will help \nprocess engineering majors in their second year to develop a framework \nfor the analysis of flow sheet problems and will present systematic \napproaches for manual and computer-aided solution of full scale balance \nproblems.', 'title': u'Process Engineering Calculations', 'prerequisites': [u'ENGI 3901'], 'co-requisite': u'ENGI 4602', 'number': u'4625', 'name': u'ENGI 4625'}"
ENGI 7844,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'begins with an introduction to electric power systems. Topics \ninclude per unit quantities; transmission line parameters; modelling of \npower system components; single line diagrams; network equations \nformulation; bus impedance and admittance matrices; load flow analysis \nand control; design of reactive power compensation for power system \nperformance enhancement; tap changing, auto and control transformers for\n power system application; economic dispatch and optimal power flow \nstudies.', 'title': u'Power System Analysis', 'prerequisites': [u'ENGI 6843'], 'number': u'7844', 'lab hours': u'at least six 3-hour sessions per semester', 'name': u'ENGI 7844'}"
ENGI 8696,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'will cover crude and refinery products properties and \nspecifications, process description, design methods, operating \nprocedures, and troubleshooting aspects of modern petroleum refining. It\n also includes hydrorefining, catalytic reforming, hydrocracking, \nisomerisation, refinery machinery, and utilities.', 'title': u'Petroleum Refining Engineering', 'prerequisites': [u'completion of academic term 6 of the process engineering program'], 'number': u'8696', 'name': u'ENGI 8696'}"
ENGI 8853,"{'credit-hours': 3, 'lecture hours': u'0', 'description': u'continues ENGI7803and provides an opportunity for senior students to integrate the \nknowledge that they have acquired through the junior terms and apply it \nto solving an electrical engineering design problem. Students work in \nsmall teams with the assistance of a faculty mentor to complete detailed\n design, implementation and testing of an electrical engineering system \nto solve the problem as defined in7803.', 'title': u'Electrical Engineering Design Project II', 'prerequisites': [u'ENGI 7803'], 'number': u'8853', 'other information': u'weekly meetings with project supervisor', 'exclusive with': u'the former ENGI 8800', 'name': u'ENGI 8853'}"
ENGI 8694,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'includes: oil and natural gas processing, oil and gas storage \nfacilities and their design, oil and gas separation processes, petroleum\n refining processes, and de-bottle necking.', 'title': u'Downstream Processing', 'prerequisites': [u'completion of Academic Term 6'], 'number': u'8694', 'name': u'ENGI 8694'}"
ENGI 8693,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'covers process description, design methods, operating \nprocedures, and troubleshooting aspects of surface production facilities\n including separation systems, oil treating, water treating systems, \ncustody transfer operations, transport and storage systems.', 'title': u'Petroleum Facilities Engineering', 'prerequisites': [u'completion of Academic Term 6'], 'number': u'8693', 'name': u'ENGI 8693'}"
ENGI 8854,"{'credit-hours': 3, 'lecture hours': u'0', 'description': u'continues ENGI7804and provides an opportunity for senior students to integrate the \nknowledge that they have acquired through the junior terms and apply it \nto solving a computer engineering design problem. Students work in small\n teams with the assistance of a faculty mentor to complete detailed \ndesign, implementation and testing of an computer engineering system to \nsolve the problem as defined in7804.', 'title': u'Computer Engineering Design Project II', 'prerequisites': [u'ENGI 7804'], 'number': u'8854', 'other information': u'weekly meetings with project supervisor', 'exclusive with': u'the former ENGI 8800', 'name': u'ENGI 8854'}"
ENGI 5911,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines aspects of chemical and physical processes and \nmicroscopic structure relevant to the production and use of engineering \nmaterials, focussing on metals, alloys, silicates, Portland cement, \nplastics and adhesives, composites, and wood. Topics include solid-state\n solutions and compounds, alloy structures, phase diagrams, reaction \nrates, solid-state transformations, polymerization, oxidation and \ncorrosion, hardness, creep, fatigue, fracture toughness and \nvisco-elastic deformation.', 'title': u'Chemistry and Physics of Engineering Materials II', 'prerequisites': [u'ENGI 3911'], 'number': u'5911', 'lab hours': u'at least four 3-hour sessions per semester', 'other information': u'tutorial 1 hour per week', 'exclusive with': u'the former ENGI 3205', 'name': u'ENGI 5911'}"
ENGI 3703,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'includes plane surveying: distance, elevation, and angle \nmeasurements; horizontal and vertical curves; plane survey calculations;\n area and volume computations. Photogrammetry will be studied, including\n sensors and platforms, mathematics of photogrammetry; instruments and \nequipment, photogrammetric products, digital photogrammetry, remote \nsensing, and introduction to global positioning and geographical \ninformation systems (GIS). A surveying field school to introduce \nstudents to the use of surveying equipment and mapping will be held in \nthe first two weeks of the term.', 'title': u'Surveying and Geomatics', 'number': u'3703', 'lab hours': u'3', 'other information': u'36-hour field school conducted during the first two weeks of the semester', 'name': u'ENGI 3703'}"
ENGI 5621,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'is designed to introduce the concepts of process model building \nand its application in design and process scheduling. It includes \nfundamentals of process modelling, lumped parameter dynamic models, \ndistributed parameter dynamic models, advanced dynamic model \ndevelopment, application of process models, and computer aided process \ndesign. The course will also introduce concepts and applications of \nprocess optimization, process flow sheet optimization, process \nscheduling, and process flexibility analysis.', 'title': u'Process Modelling and Analysis', 'prerequisites': [u'ENGI 4621', u'ENGI 4625'], 'number': u'5621', 'name': u'ENGI 5621'}"
ENGI 3600,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'is an introductory course in process engineering, which \ncomprises principles and the practical aspects of organic, inorganic and\n biochemical processes. It emphasizes the structure and properties of \norganic, inorganic, and bio-chemicals; process flow sheeting, process \nvariable identification and production processes. The course uses \nextensive examples from industrial processes. In laboratory sessions \nstudents will use HYSYS and OLI software to study process \ncharacteristics.', 'title': u'Introduction to Process Engineering', 'co-requisite': u'Chemistry 1051', 'number': u'3600', 'lab hours': u'at least four 2-hour sessions per semester', 'name': u'ENGI 3600'}"
ENGI 5420,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'includes basic concepts in probability, random variables, \nmultiple random variables, descriptive statistics, random processes and \nselected applications for engineering.', 'title': u'Probability and Random Processes', 'prerequisites': [u'Mathematics 1001'], 'number': u'5420', 'name': u'ENGI 5420'}"
ENGI 3941,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'includes an overview of production: production strategies; \ndimensioning and tolerancing; basic material removal process; forming \nand shaping process; casting; molding, extrusion and joining processes; \ncomputer aided machining; new technologies.', 'name': u'ENGI 3941', 'title': u'Production Technology', 'number': u'3941', 'lab hours': u'at least eight 3-hour sessions per semester'}"
ENGI 6651,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'will introduce students to sustainable development and its \napplication to processing operations. Areas such as traditional economic\n growth, materials cycles, methods for measuring environmental impact, \nlife cycle analysis, waste treatment technologies and recycling \ntechnologies will be covered. In addition, the concept of industrial \necology will be included.', 'title': u'Sustainable Engineering in Processing Industries', 'prerequisites': [u'ENGI 4625', u'ENGI 5601'], 'number': u'6651', 'name': u'ENGI 6651'}"
ENGI 6602,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'introduces basic concepts in geology and geophysics of the \noffshore environment. An outline of petroleum geology is presented, \nfollowing a path from the origins of hydrocarbons through migration in \nthe Earth\u2019s crust, accumulation in reservoirs and the strategies used to\n discover and to exploit liquids found in the subsurface. Topics include\n an introduction to the offshore oil and gas industry in harsh \nenvironment, type of platforms and structures, exploration phase of \noffshore oil development, production drilling and completion processes \nand equipment, and oil and gas transportation system. There are case \nstudies and a project.', 'title': u'Offshore Petroleum Geology and Technology', 'prerequisites': [u'completion of Academic Term 5'], 'number': u'6602', 'name': u'ENGI 6602'}"
ENGI 8894,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines real-time process scheduling; memory and device \nmanagement; I/O communications; real-time systems; operating system and \nhardware concurrency issues; kernel architectures; device drivers; and a\n survey of available real-time operating systems and embedded platforms.', 'title': u'Real-time Operating Systems', 'prerequisites': [u'ENGI 7894'], 'number': u'8894', 'exclusive with': u'the former ENGI 7863, Computer Science 4721', 'name': u'ENGI 8894'}"
ENGI 4011,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines the phenomena resisting the motions of ships and some \nfactors considered in the design of the marine screw propeller. The \ntopics include the resistance due to friction, wave making, form \nappendage, wind and waves, squat, blockage, and shallow water effects, \nand also include the estimation of powering using methodical series and \nstatistical methods. Topics considered in the design of the marine screw\n propeller include propeller theory, blade sections, blade strength, \nmethodical series charts, efficiency elements, lifting line \ncalculations, cavitation, and propellers in non-uniform flow.', 'title': u'Resistance and Propulsion', 'prerequisites': [u'ENGI 3054'], 'number': u'4011', 'lab hours': u'3', 'other information': u'tutorial 1 hour per week', 'exclusive with': u'the former ENGI 5011', 'name': u'ENGI 4011'}"
ENGI 4854,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'begins with an introduction to semiconductor electronic devices \nand circuits using operational amplifiers, diodes, bipolar junction \ntransistors and field effect transistors. Topics covered include \noperational amplifier configurations and analysis; basic principles, dc \nand small-signal models and analysis of p-n junction diodes, bipolar \njunction transistors and field effect transistors; differential and \nmultistage amplifiers; practical applications of the devices to the \ndesign of power supplies, amplifiers and switching circuits. CAD tools \nare used to illustrate the analysis and design of electronic circuits.', 'title': u'Electronic Circuits I', 'prerequisites': [u'ENGI 3821', u'Physics 3000'], 'number': u'4854', 'lab hours': u'at least ten 3-hour sessions per semester', 'other information': u'tutorial 1 hour per week', 'name': u'ENGI 4854'}"
ENGI 4823,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'begins with an introduction to systems and signals, and includes\n mechanical and electrical analogues; principles of linear superposition\n and time-invariance; definitions, properties, and use of the delta \nfunction; applications of complex variables and functions; impulse and \nstep responses; input-output relations of continuous-time systems in \nterms of convolution and transfer functions; frequency response plots; \nthe Fourier transform and applications; applications of Laplace \ntransforms to filtering, communications, and controls.', 'title': u'Introduction to Systems and Signals', 'prerequisites': [u'ENGI 3424', u'ENGI 3821'], 'number': u'4823', 'other information': u'tutorial 1 hour per week', 'name': u'ENGI 4823'}"
ENGI 4951,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'focuses on sensors and instrumentation. The topics covered in \nthe course are: electric circuits; electronic sensors; signal \nconditioning and instrumentation. There is a sensors project and 4 \nlaboratory exercises.', 'title': u'Mechatronics I', 'prerequisites': [u'ENGI 1040'], 'number': u'4951', 'lab hours': u'at least four 1-hour sessions per semester', 'name': u'ENGI 4951'}"
ENGI 3861,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'includes number systems and Boolean algebra; minimization \ntechniques for Boolean functions; basic combinational logic circuit \nanalysis and design; flip-flops, state machine design and \nimplementation; decoders, multiplexors, registers, counters; simple \narithmetic and logic unit (ALU) algorithms; introduction to hardware \ndescription languages (VHDL) for logic component and circuit modelling.', 'title': u'Digital Logic', 'prerequisites': [u'ENGI 1040'], 'number': u'3861', 'lab hours': u'at least six 3-hour sessions per semester', 'other information': u'up to eight tutorial sessions per semester', 'exclusive with': u'Computer Science 3723', 'name': u'ENGI 3861'}"
ENGI 5865,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'includes concepts, language, tools, and issues pertaining to \nspecification, modelling, analysis, simulation, testing and synthesis of\n digital systems, including PLD, FPGA, and ASIC devices. Industry \nstandard CAD tools will be used in this course to facilitate system \ndesign and testing.', 'title': u'Digital Systems', 'prerequisites': [u'ENGI 3891', u'ENGI 4862'], 'number': u'5865', 'lab hours': u'at least ten 3-hour sessions per semester', 'name': u'ENGI 5865'}"
ENGI 8680,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'begins with an introduction to feedback and feedforward control \nsystems, regulatory and servo control. Topics include modelling thermal,\n gas, liquid and chemical processes; sensors and transmitters, control \nvalve sizing for liquids and gases, industrial feedback controllers; \ndesign of feedback control loops, tuning of feedback controllers; \ncascade, ratio, override and selective control; feedforward control; \nmultivariable process control; piping and instrumentation diagrams, and \ncontrol system documentation.', 'title': u'Process Control and Instrumentation', 'prerequisites': [u'ENGI 5821'], 'number': u'8680', 'lab hours': u'at least four 3-hour sessions per semester.', 'name': u'ENGI 8680'}"
ENGI 8964,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines structural vibrations generated by fluid flow. These \nvibrations can be transient or they can take the form of instability or \nresonance. The course deals with the following fluid structure \ninteractions: (1) Flow induced vibration of structures (2) Unsteady flow\n in pipe networks (3) Water wave interactions with structures.', 'title': u'Fluid Structure Interactions', 'prerequisites': [u'ENGI 6961', u'ENGI 6933'], 'number': u'8964', 'lab hours': u'at least three 3-hour sessions per semester', 'exclusive with': u'the former ENGI 8904', 'name': u'ENGI 8964'}"
ENGI 6856,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'is an overview of power semiconductor switches, an introduction \nto energy conversion and control techniques and examination of \ncontrolled rectifiers; phase-controlled converters; switch-mode dc/dc \nconverters; variable frequency dc/ac inverters; ac/ac converters; design\n of thyristor commutation circuits, gate and base drive circuits, and \nsnubber circuits; thermal models and heat sink design.', 'title': u'Power Electronics', 'prerequisites': [u'ENGI 5854'], 'number': u'6856', 'lab hours': u'at least ten 3-hour sessions per semester', 'exclusive with': u'the former ENGI 7846', 'name': u'ENGI 6856'}"
ENGI 6855,"{'credit-hours': 3, 'lecture hours': 3, 'description': u""examines control and instrumentation system components; \ntransducers and signal processing circuits, linear variable differential\n transformers, power oscillators; electromechanical actuators, \nsolenoids, power drives; A/D and D/A conversion, standard PC interfaces;\n real-time operating systems; design of discrete-time feedback \ncontrollers on a PC platform; system integration, control system \ntweaking and troubleshooting; programming soft-PLC's using IEC61131."", 'title': u'Industrial Controls and Instrumentation', 'prerequisites': [u'ENGI 5821'], 'number': u'6855', 'lab hours': u'at least eight 3-hour sessions per semester', 'exclusive with': u'the former ENGI 7858', 'name': u'ENGI 6855'}"
ENGI 5713,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines fluid characteristics; fluid statics; buoyancy and \nstability; kinematics; pressure measurement; continuity, energy and \nmomentum principles; energy and hydraulic grade lines; free jets; \nlaminar and turbulent flow; dimensional analysis; drag on immersed \nbodies; flow measurement.', 'title': u'Fluid Mechanics', 'prerequisites': [u'ENGI 4425'], 'number': u'5713', 'lab hours': u'at least five 1-hour sessions per semester', 'exclusive with': u'the former ENGI 4913', 'name': u'ENGI 5713'}"
ENGI 8845,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines symmetrical components; power system fault analysis; power system stability; and power system protection.', 'title': u'Power System Operation', 'prerequisites': [u'ENGI 7844'], 'number': u'8845', 'lab hours': u'at least four 3-hour sessions per semester', 'name': u'ENGI 8845'}"
ENGI 3610,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'is an introduction to basic concepts in Geology and Mining with \nemphasis on applications in Civil, Geological, Mining and Environmental \nEngineering through the use of case histories. It includes the study of \nrocks and minerals in selected field and laboratory exercises.', 'name': u'ENGI 3610', 'title': u'Earth Sciences for Civil Engineering', 'number': u'3610', 'lab hours': u'3'}"
ENGI 4723,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'begins with an introduction to soil as a three-phase material \nand examines physical and mechanical properties; structure; \nclassification of soils; soil compaction; hydraulic properties; \npermeability; flow of water in soil; flownets; effective stress concept \nin soils; stresses in soils beneath loaded areas; and one-dimensional \nconsolidation theory.', 'title': u'Geotechnical Engineering I', 'prerequisites': [u'completion of Term 3 of the Civil Engineering program'], 'number': u'4723', 'lab hours': u'3', 'other information': u'tutorial 1 hour per week', 'name': u'ENGI 4723'}"
ENGI 6631,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'will cover the fundamentals of chemical kinetics and reaction \nrate expressions as well as the types of reactors, homogeneous and \nheterogeneous (catalytic) reactors, and the interrelation between \ntransport phenomena and reaction engineering as it applies to process \ndesign. It also includes non-ideal flow, non-ideal reactors, catalytic \nreaction system, and multiphase reactors.', 'title': u'Chemical Reaction Engineering', 'prerequisites': [u'ENGI 4621', u'ENGI 5961'], 'number': u'6631', 'lab hours': u'at least four 2-hour sessions per semester', 'name': u'ENGI 6631'}"
ENGI 6813,"{'credit-hours': 3, 'lecture hours': 3, 'description': u""is a continuation of the topics started in Engineering5812,\n including a review of electrostatics and magnetostatics, Maxwell\u2019s \nequations, Lorentz force, Poynting's theorem, plane waves, and \napplications including two-wire transmission lines."", 'title': u'Electromagnetic Fields', 'prerequisites': [u'ENGI 5812'], 'number': u'6813', 'lab hours': u'at least three 3-hour sessions per semester', 'name': u'ENGI 6813'}"
ENGI 8003,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'presents the fundamentals of naval architecture as practised in \nsmall craft design, and develops a methodology for a variety of craft: \ntenders, lifeboats, planning vessels, dinghies, coastal cruisers and \nlarge, state of the art racing yachts. The emphasis is on recreational \ncraft of all sizes, with special emphasis on sailing vessels. Special \ntopics, such as choice of material of construction, scantlings, \nperformance prediction, seaworthiness, tank testing, modern construction\n materials and techniques are covered. Specific design problems unique \nto small craft will be covered such as; mast design and sail area \ndetermination, and the state of the art in performance prediction. \nStudents will do a design of their choice over duration of the course. \nSmall weekly design studies will be required.', 'title': u'Small Craft Design', 'prerequisites': [u'ENGI 6030'], 'number': u'8003', 'lab hours': u'at least 12 hours per semester', 'name': u'ENGI 8003'}"
ENGI 1010,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'is the first course in Engineering mechanics. Forces and moments\n are described with vector algebra, leading to a description of the \nequilibrium conditions for particles and solid bodies. The importance of\n free body diagrams is highlighted. This knowledge is then applied to \nthe analysis of trusses, frames and machines. Additional topics include \nan examination of friction and the concepts of centre of force, \ncentroids and second moments of area.', 'title': u'Engineering Statics', 'prerequisites': [u'Level III Physics', u'Physics 1020', u'equivalent'], 'co-requisite': u'Mathematics 1000', 'number': u'1010', 'other information': u'tutorial 1 hour per week', 'name': u'ENGI 1010'}"
ENGI 4312,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'examines force analysis of structures and structural components,\n free body diagrams of structure, components and section of a \ncomponents, definition of a stress at point, stress notation, \ncomplementary property of shear stress, definition of strain, normal \nstrain, shear strain, thermal strain, mechanical properties of \nmaterials, analysis of prismatic members due to axial, bending and \ntorsion loading, analysis of beams, shear force and bending moment \ndiagrams, combined loads; and the transformation of stresses and \nstrains.', 'title': u'Mechanics of Solids I', 'prerequisites': [u'ENGI 1010'], 'number': u'4312', 'lab hours': u'at least four 1-hour sessions per semester', 'other information': u'up to ten 1-hour tutorials per semester', 'name': u'ENGI 4312'}"
ENGI 5020,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'is a second course in marine propellers and ship powering. The \npurpose of this course is to give students the principles of design and \nanalysis of marine screw propellers and other propulsion devices. The \ncourse introduces various marine propulsion devices including \nconventional and unconventional propulsion systems. It covers methods of\n propeller design and propeller design philosophy. Emphasis is placed on\n the design of fixed-pitch propellers based on the lifting line theory \nand the design of ducted propellers. The student will also develop some \ninsight into the design of other propulsion systems such as waterjets \nand sails.', 'title': u'Marine Propulsion', 'prerequisites': [u'ENGI 4020'], 'number': u'5020', 'lab hours': u'at least one 3-hour session per semester', 'exclusive with': u'the former ENGI 6020', 'name': u'ENGI 5020'}"
ENGI 8677,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'will provide a comprehensive picture of the availability and \ndesign of both traditional and current process equipment. Economic and \noptimization issues relevant to investment, product-cost estimation, and\n profitability analysis will also be addressed. The course will provide \nstudents with tools to evaluate the economics of process industries \nreflecting current economic criteria, and provide helpful guidelines to \napproaching, defining, and solving optimization problems.', 'title': u'Process Plant Design and Economics', 'prerequisites': [u'ENGI 7623'], 'number': u'8677', 'name': u'ENGI 8677'}"
ENGI 8676,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'covers process description, design methods, operating \nprocedures, and troubleshooting aspects of gas production facilities \nincluding inlet separation operations, hydrate prevention and control, \ngas dehydration, NGL recovery and dew point control, gas transmission \nand pipeline design and transportation systems.', 'title': u'Design of Natural Gas Handling Equipment', 'prerequisites': [u'completion of Academic Term 6'], 'number': u'8676', 'name': u'ENGI 8676'}"
ENGI 8671,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'begins with an overview of safety and risk issues in the \noffshore oil and gas industry. The course examines regulatory \nrequirements; hazards and structured analysis tools; risk terminology \nand quantified risk analysis (QRA) techniques; and safety assessment \nstudies. The course includes project and case studies.', 'title': u'Safety and Risk Engineering', 'prerequisites': [u'completion of Academic Term 6'], 'number': u'8671', 'name': u'ENGI 8671'}"
ENGI 8670,"{'credit-hours': 3, 'lecture hours': 3, 'description': u'is an introduction to reliability engineering; physics of \nfailure and failure mechanism, reliability measures and assessment; \nreliability of components and parts; complex system reliability and \navailability analysis; and field reliability assessment. The course \nincludes case studies and a project.', 'title': u'Reliability Engineering', 'prerequisites': [u'completion of Academic Term 6'], 'number': u'8670', 'name': u'ENGI 8670'}"
